Type,Iterations,Time,OptIterations,Discount,Epsilon,SCost,NegTerm,PosTerm,KeyLoss
value,64,0.003865,31,0.999999,1e-06,-0.04,-1,0.55,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,0.56,0.5
value,64,0.003921,31,0.999999,1e-06,-0.04,-1,0.57,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,0.58,0.5
value,64,0.003862,31,0.999999,1e-06,-0.04,-1,0.59,0.5
value,64,0.003965,31,0.999999,1e-06,-0.04,-1,0.6,0.5
value,64,0.003904,31,0.999999,1e-06,-0.04,-1,0.61,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,0.62,0.5
value,64,0.003845,31,0.999999,1e-06,-0.04,-1,0.63,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,0.64,0.5
value,64,0.003857,31,0.999999,1e-06,-0.04,-1,0.65,0.5
value,64,0.004467,31,0.999999,1e-06,-0.04,-1,0.66,0.5
value,64,0.004742,31,0.999999,1e-06,-0.04,-1,0.67,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,0.68,0.5
value,64,0.005284,31,0.999999,1e-06,-0.04,-1,0.69,0.5
value,64,0.004864,31,0.999999,1e-06,-0.04,-1,0.7,0.5
value,64,0.0044,31,0.999999,1e-06,-0.04,-1,0.71,0.5
value,64,0.004018,31,0.999999,1e-06,-0.04,-1,0.72,0.5
value,64,0.003826,31,0.999999,1e-06,-0.04,-1,0.73,0.5
value,64,0.003849,31,0.999999,1e-06,-0.04,-1,0.74,0.5
value,64,0.004146,31,0.999999,1e-06,-0.04,-1,0.75,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,0.76,0.5
value,64,0.003826,31,0.999999,1e-06,-0.04,-1,0.77,0.5
value,64,0.003844,31,0.999999,1e-06,-0.04,-1,0.78,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,0.79,0.5
value,64,0.003838,31,0.999999,1e-06,-0.04,-1,0.8,0.5
value,64,0.00381,31,0.999999,1e-06,-0.04,-1,0.81,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,0.82,0.5
value,64,0.003851,31,0.999999,1e-06,-0.04,-1,0.83,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,0.84,0.5
value,64,0.005659,31,0.999999,1e-06,-0.04,-1,0.85,0.5
value,64,0.004759,31,0.999999,1e-06,-0.04,-1,0.86,0.5
value,64,0.004241,31,0.999999,1e-06,-0.04,-1,0.87,0.5
value,64,0.003914,31,0.999999,1e-06,-0.04,-1,0.88,0.5
value,64,0.0038,31,0.999999,1e-06,-0.04,-1,0.89,0.5
value,64,0.003863,31,0.999999,1e-06,-0.04,-1,0.9,0.5
value,64,0.003829,31,0.999999,1e-06,-0.04,-1,0.91,0.5
value,64,0.003859,31,0.999999,1e-06,-0.04,-1,0.92,0.5
value,64,0.003811,31,0.999999,1e-06,-0.04,-1,0.93,0.5
value,64,0.004355,31,0.999999,1e-06,-0.04,-1,0.94,0.5
value,64,0.004301,31,0.999999,1e-06,-0.04,-1,0.95,0.5
value,64,0.004467,31,0.999999,1e-06,-0.04,-1,0.96,0.5
value,64,0.003947,31,0.999999,1e-06,-0.04,-1,0.97,0.5
value,64,0.003905,31,0.999999,1e-06,-0.04,-1,0.98,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,0.99,0.5
value,64,0.003852,31,0.999999,1e-06,-0.04,-1,1,0.5
value,64,0.003808,31,0.999999,1e-06,-0.04,-1,1.01,0.5
value,64,0.003851,31,0.999999,1e-06,-0.04,-1,1.02,0.5
value,64,0.004292,31,0.999999,1e-06,-0.04,-1,1.03,0.5
value,64,0.005502,31,0.999999,1e-06,-0.04,-1,1.04,0.5
value,64,0.004693,31,0.999999,1e-06,-0.04,-1,1.05,0.5
value,64,0.004194,31,0.999999,1e-06,-0.04,-1,1.06,0.5
value,64,0.004155,31,0.999999,1e-06,-0.04,-1,1.07,0.5
value,64,0.003826,31,0.999999,1e-06,-0.04,-1,1.08,0.5
value,64,0.003868,31,0.999999,1e-06,-0.04,-1,1.09,0.5
value,64,0.003795,31,0.999999,1e-06,-0.04,-1,1.1,0.5
value,64,0.00388,31,0.999999,1e-06,-0.04,-1,1.11,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,1.12,0.5
value,64,0.00386,31,0.999999,1e-06,-0.04,-1,1.13,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,1.14,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,1.15,0.5
value,64,0.003972,31,0.999999,1e-06,-0.04,-1,1.16,0.5
value,64,0.00386,31,0.999999,1e-06,-0.04,-1,1.17,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,1.18,0.5
value,64,0.005705,31,0.999999,1e-06,-0.04,-1,1.19,0.5
value,64,0.003973,31,0.999999,1e-06,-0.04,-1,1.2,0.5
value,64,0.003942,31,0.999999,1e-06,-0.04,-1,1.21,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,1.22,0.5
value,64,0.005253,31,0.999999,1e-06,-0.04,-1,1.23,0.5
value,64,0.0043,31,0.999999,1e-06,-0.04,-1,1.24,0.5
value,64,0.003888,31,0.999999,1e-06,-0.04,-1,1.25,0.5
value,64,0.003792,31,0.999999,1e-06,-0.04,-1,1.26,0.5
value,64,0.003838,31,0.999999,1e-06,-0.04,-1,1.27,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,1.28,0.5
value,64,0.005817,31,0.999999,1e-06,-0.04,-1,1.29,0.5
value,64,0.004763,31,0.999999,1e-06,-0.04,-1,1.3,0.5
value,64,0.00419,31,0.999999,1e-06,-0.04,-1,1.31,0.5
value,64,0.00401,31,0.999999,1e-06,-0.04,-1,1.32,0.5
value,64,0.003811,31,0.999999,1e-06,-0.04,-1,1.33,0.5
value,64,0.003839,31,0.999999,1e-06,-0.04,-1,1.34,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,1.35,0.5
value,64,0.004173,31,0.999999,1e-06,-0.04,-1,1.36,0.5
value,64,0.004003,31,0.999999,1e-06,-0.04,-1,1.37,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,1.38,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,1.39,0.5
value,64,0.005683,31,0.999999,1e-06,-0.04,-1,1.4,0.5
value,64,0.004707,31,0.999999,1e-06,-0.04,-1,1.41,0.5
value,64,0.004352,31,0.999999,1e-06,-0.04,-1,1.42,0.5
value,64,0.003871,31,0.999999,1e-06,-0.04,-1,1.43,0.5
value,64,0.003921,31,0.999999,1e-06,-0.04,-1,1.44,0.5
value,64,0.003809,31,0.999999,1e-06,-0.04,-1,1.45,0.5
value,64,0.003852,31,0.999999,1e-06,-0.04,-1,1.46,0.5
value,64,0.00558,31,0.999999,1e-06,-0.04,-1,1.47,0.5
value,64,0.004716,31,0.999999,1e-06,-0.04,-1,1.48,0.5
value,64,0.004385,31,0.999999,1e-06,-0.04,-1,1.49,0.5
value,64,0.00416,31,0.999999,1e-06,-0.04,-1,1.5,0.5
value,64,0.003921,31,0.999999,1e-06,-0.04,-1,1.51,0.5
value,64,0.004009,31,0.999999,1e-06,-0.04,-1,1.52,0.5
value,64,0.004713,31,0.999999,1e-06,-0.04,-1,1.53,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,1.54,0.5
value,64,0.003866,31,0.999999,1e-06,-0.04,-1,1.55,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,1.56,0.5
value,64,0.003864,31,0.999999,1e-06,-0.04,-1,1.57,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,1.58,0.5
value,64,0.003864,31,0.999999,1e-06,-0.04,-1,1.59,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,1.6,0.5
value,64,0.003901,31,0.999999,1e-06,-0.04,-1,1.61,0.5
value,64,0.003866,31,0.999999,1e-06,-0.04,-1,1.62,0.5
value,64,0.004259,31,0.999999,1e-06,-0.04,-1,1.63,0.5
value,64,0.003969,31,0.999999,1e-06,-0.04,-1,1.64,0.5
value,64,0.003873,31,0.999999,1e-06,-0.04,-1,1.65,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,1.66,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,1.67,0.5
value,64,0.003812,31,0.999999,1e-06,-0.04,-1,1.68,0.5
value,64,0.003921,31,0.999999,1e-06,-0.04,-1,1.69,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,1.7,0.5
value,64,0.005543,31,0.999999,1e-06,-0.04,-1,1.71,0.5
value,64,0.004712,31,0.999999,1e-06,-0.04,-1,1.72,0.5
value,64,0.004426,31,0.999999,1e-06,-0.04,-1,1.73,0.5
value,64,0.004133,31,0.999999,1e-06,-0.04,-1,1.74,0.5
value,64,0.00385,31,0.999999,1e-06,-0.04,-1,1.75,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,1.76,0.5
value,64,0.00437,31,0.999999,1e-06,-0.04,-1,1.77,0.5
value,64,0.005504,31,0.999999,1e-06,-0.04,-1,1.78,0.5
value,64,0.004707,31,0.999999,1e-06,-0.04,-1,1.79,0.5
value,64,0.004195,31,0.999999,1e-06,-0.04,-1,1.8,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,1.81,0.5
value,64,0.003838,31,0.999999,1e-06,-0.04,-1,1.82,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,1.83,0.5
value,64,0.00385,31,0.999999,1e-06,-0.04,-1,1.84,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,1.85,0.5
value,64,0.005739,31,0.999999,1e-06,-0.04,-1,1.86,0.5
value,64,0.00496,31,0.999999,1e-06,-0.04,-1,1.87,0.5
value,64,0.004492,31,0.999999,1e-06,-0.04,-1,1.88,0.5
value,64,0.004023,31,0.999999,1e-06,-0.04,-1,1.89,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,1.9,0.5
value,64,0.003866,31,0.999999,1e-06,-0.04,-1,1.91,0.5
value,64,0.003858,31,0.999999,1e-06,-0.04,-1,1.92,0.5
value,64,0.003841,31,0.999999,1e-06,-0.04,-1,1.93,0.5
value,64,0.003793,31,0.999999,1e-06,-0.04,-1,1.94,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,1.95,0.5
value,64,0.005758,31,0.999999,1e-06,-0.04,-1,1.96,0.5
value,64,0.004761,31,0.999999,1e-06,-0.04,-1,1.97,0.5
value,64,0.004356,31,0.999999,1e-06,-0.04,-1,1.98,0.5
value,64,0.003885,31,0.999999,1e-06,-0.04,-1,1.99,0.5
value,64,0.00386,31,0.999999,1e-06,-0.04,-1,2,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,2.01,0.5
value,64,0.00387,31,0.999999,1e-06,-0.04,-1,2.02,0.5
value,64,0.003824,31,0.999999,1e-06,-0.04,-1,2.03,0.5
value,64,0.005428,31,0.999999,1e-06,-0.04,-1,2.04,0.5
value,64,0.003801,31,0.999999,1e-06,-0.04,-1,2.05,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,2.06,0.5
value,64,0.005632,31,0.999999,1e-06,-0.04,-1,2.07,0.5
value,64,0.004736,31,0.999999,1e-06,-0.04,-1,2.08,0.5
value,64,0.004266,31,0.999999,1e-06,-0.04,-1,2.09,0.5
value,64,0.003986,31,0.999999,1e-06,-0.04,-1,2.1,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,2.11,0.5
value,64,0.003901,31,0.999999,1e-06,-0.04,-1,2.12,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,2.13,0.5
value,64,0.005717,31,0.999999,1e-06,-0.04,-1,2.14,0.5
value,64,0.004762,31,0.999999,1e-06,-0.04,-1,2.15,0.5
value,64,0.004246,31,0.999999,1e-06,-0.04,-1,2.16,0.5
value,64,0.003919,31,0.999999,1e-06,-0.04,-1,2.17,0.5
value,64,0.004619,31,0.999999,1e-06,-0.04,-1,2.18,0.5
value,64,0.004283,31,0.999999,1e-06,-0.04,-1,2.19,0.5
value,64,0.004283,31,0.999999,1e-06,-0.04,-1,2.2,0.5
value,64,0.005221,31,0.999999,1e-06,-0.04,-1,2.21,0.5
value,64,0.003888,31,0.999999,1e-06,-0.04,-1,2.22,0.5
value,64,0.003812,31,0.999999,1e-06,-0.04,-1,2.23,0.5
value,64,0.003838,31,0.999999,1e-06,-0.04,-1,2.24,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,2.25,0.5
value,64,0.003885,31,0.999999,1e-06,-0.04,-1,2.26,0.5
value,64,0.003855,31,0.999999,1e-06,-0.04,-1,2.27,0.5
value,64,0.003854,31,0.999999,1e-06,-0.04,-1,2.28,0.5
value,64,0.003849,31,0.999999,1e-06,-0.04,-1,2.29,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,2.3,0.5
value,64,0.004887,31,0.999999,1e-06,-0.04,-1,2.31,0.5
value,64,0.005193,31,0.999999,1e-06,-0.04,-1,2.32,0.5
value,64,0.004545,31,0.999999,1e-06,-0.04,-1,2.33,0.5
value,64,0.004076,31,0.999999,1e-06,-0.04,-1,2.34,0.5
value,64,0.003831,31,0.999999,1e-06,-0.04,-1,2.35,0.5
value,64,0.003902,31,0.999999,1e-06,-0.04,-1,2.36,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,2.37,0.5
value,64,0.004032,31,0.999999,1e-06,-0.04,-1,2.38,0.5
value,64,0.003808,31,0.999999,1e-06,-0.04,-1,2.39,0.5
value,64,0.003847,31,0.999999,1e-06,-0.04,-1,2.4,0.5
value,64,0.003812,31,0.999999,1e-06,-0.04,-1,2.41,0.5
value,64,0.003849,31,0.999999,1e-06,-0.04,-1,2.42,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,2.43,0.5
value,64,0.003859,31,0.999999,1e-06,-0.04,-1,2.44,0.5
value,64,0.003812,31,0.999999,1e-06,-0.04,-1,2.45,0.5
value,64,0.00385,31,0.999999,1e-06,-0.04,-1,2.46,0.5
value,64,0.003811,31,0.999999,1e-06,-0.04,-1,2.47,0.5
value,64,0.003859,31,0.999999,1e-06,-0.04,-1,2.48,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,2.49,0.5
value,64,0.003849,31,0.999999,1e-06,-0.04,-1,2.5,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,2.51,0.5
value,64,0.003814,31,0.999999,1e-06,-0.04,-1,2.52,0.5
value,64,0.005882,31,0.999999,1e-06,-0.04,-1,2.53,0.5
value,64,0.004765,31,0.999999,1e-06,-0.04,-1,2.54,0.5
value,64,0.004192,31,0.999999,1e-06,-0.04,-1,2.55,0.5
value,64,0.003903,31,0.999999,1e-06,-0.04,-1,2.56,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,2.57,0.5
value,64,0.003862,31,0.999999,1e-06,-0.04,-1,2.58,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,2.59,0.5
value,64,0.003907,31,0.999999,1e-06,-0.04,-1,2.6,0.5
value,64,0.004728,31,0.999999,1e-06,-0.04,-1,2.61,0.5
value,64,0.00433,31,0.999999,1e-06,-0.04,-1,2.62,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,2.63,0.5
value,64,0.003871,31,0.999999,1e-06,-0.04,-1,2.64,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,2.65,0.5
value,64,0.003851,31,0.999999,1e-06,-0.04,-1,2.66,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,2.67,0.5
value,64,0.003869,31,0.999999,1e-06,-0.04,-1,2.68,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,2.69,0.5
value,64,0.003874,31,0.999999,1e-06,-0.04,-1,2.7,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,2.71,0.5
value,64,0.003847,31,0.999999,1e-06,-0.04,-1,2.72,0.5
value,64,0.003808,31,0.999999,1e-06,-0.04,-1,2.73,0.5
value,64,0.004716,31,0.999999,1e-06,-0.04,-1,2.74,0.5
value,64,0.00517,31,0.999999,1e-06,-0.04,-1,2.75,0.5
value,64,0.004574,31,0.999999,1e-06,-0.04,-1,2.76,0.5
value,64,0.004087,31,0.999999,1e-06,-0.04,-1,2.77,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,2.78,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,2.79,0.5
value,64,0.003867,31,0.999999,1e-06,-0.04,-1,2.8,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,2.81,0.5
value,64,0.003898,31,0.999999,1e-06,-0.04,-1,2.82,0.5
value,64,0.003794,31,0.999999,1e-06,-0.04,-1,2.83,0.5
value,64,0.003861,31,0.999999,1e-06,-0.04,-1,2.84,0.5
value,64,0.003802,31,0.999999,1e-06,-0.04,-1,2.85,0.5
value,64,0.003864,31,0.999999,1e-06,-0.04,-1,2.86,0.5
value,64,0.003824,31,0.999999,1e-06,-0.04,-1,2.87,0.5
value,64,0.003841,31,0.999999,1e-06,-0.04,-1,2.88,0.5
value,64,0.003809,31,0.999999,1e-06,-0.04,-1,2.89,0.5
value,64,0.003839,31,0.999999,1e-06,-0.04,-1,2.9,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,2.91,0.5
value,64,0.005239,31,0.999999,1e-06,-0.04,-1,2.92,0.5
value,64,0.004926,31,0.999999,1e-06,-0.04,-1,2.93,0.5
value,64,0.004419,31,0.999999,1e-06,-0.04,-1,2.94,0.5
value,64,0.004015,31,0.999999,1e-06,-0.04,-1,2.95,0.5
value,64,0.003829,31,0.999999,1e-06,-0.04,-1,2.96,0.5
value,64,0.004328,31,0.999999,1e-06,-0.04,-1,2.97,0.5
value,64,0.005207,31,0.999999,1e-06,-0.04,-1,2.98,0.5
value,64,0.004685,31,0.999999,1e-06,-0.04,-1,2.99,0.5
value,64,0.004089,31,0.999999,1e-06,-0.04,-1,3,0.5
value,64,0.003835,31,0.999999,1e-06,-0.04,-1,3.01,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,3.02,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,3.03,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,3.04,0.5
value,64,0.00386,31,0.999999,1e-06,-0.04,-1,3.05,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,3.06,0.5
value,64,0.00385,31,0.999999,1e-06,-0.04,-1,3.07,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,3.08,0.5
value,64,0.003858,31,0.999999,1e-06,-0.04,-1,3.09,0.5
value,64,0.003786,31,0.999999,1e-06,-0.04,-1,3.1,0.5
value,64,0.003838,31,0.999999,1e-06,-0.04,-1,3.11,0.5
value,64,0.00569,31,0.999999,1e-06,-0.04,-1,3.12,0.5
value,64,0.004036,31,0.999999,1e-06,-0.04,-1,3.13,0.5
value,64,0.003791,31,0.999999,1e-06,-0.04,-1,3.14,0.5
value,64,0.003839,31,0.999999,1e-06,-0.04,-1,3.15,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,3.16,0.5
value,64,0.004372,31,0.999999,1e-06,-0.04,-1,3.17,0.5
value,64,0.005506,31,0.999999,1e-06,-0.04,-1,3.18,0.5
value,64,0.004707,31,0.999999,1e-06,-0.04,-1,3.19,0.5
value,64,0.004306,31,0.999999,1e-06,-0.04,-1,3.2,0.5
value,64,0.003863,31,0.999999,1e-06,-0.04,-1,3.21,0.5
value,64,0.003847,31,0.999999,1e-06,-0.04,-1,3.22,0.5
value,64,0.003803,31,0.999999,1e-06,-0.04,-1,3.23,0.5
value,64,0.003857,31,0.999999,1e-06,-0.04,-1,3.24,0.5
value,64,0.003804,31,0.999999,1e-06,-0.04,-1,3.25,0.5
value,64,0.003863,31,0.999999,1e-06,-0.04,-1,3.26,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,3.27,0.5
value,64,0.003862,31,0.999999,1e-06,-0.04,-1,3.28,0.5
value,64,0.003802,31,0.999999,1e-06,-0.04,-1,3.29,0.5
value,64,0.003864,31,0.999999,1e-06,-0.04,-1,3.3,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,3.31,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,3.32,0.5
value,64,0.003865,31,0.999999,1e-06,-0.04,-1,3.33,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,3.34,0.5
value,64,0.003858,31,0.999999,1e-06,-0.04,-1,3.35,0.5
value,64,0.003795,31,0.999999,1e-06,-0.04,-1,3.36,0.5
value,64,0.003896,31,0.999999,1e-06,-0.04,-1,3.37,0.5
value,64,0.003837,31,0.999999,1e-06,-0.04,-1,3.38,0.5
value,64,0.003845,31,0.999999,1e-06,-0.04,-1,3.39,0.5
value,64,0.003791,31,0.999999,1e-06,-0.04,-1,3.4,0.5
value,64,0.003851,31,0.999999,1e-06,-0.04,-1,3.41,0.5
value,64,0.003807,31,0.999999,1e-06,-0.04,-1,3.42,0.5
value,64,0.003839,31,0.999999,1e-06,-0.04,-1,3.43,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,3.44,0.5
value,64,0.003852,31,0.999999,1e-06,-0.04,-1,3.45,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,3.46,0.5
value,64,0.005051,31,0.999999,1e-06,-0.04,-1,3.47,0.5
value,64,0.00507,31,0.999999,1e-06,-0.04,-1,3.48,0.5
value,64,0.004526,31,0.999999,1e-06,-0.04,-1,3.49,0.5
value,64,0.004067,31,0.999999,1e-06,-0.04,-1,3.5,0.5
value,64,0.003803,31,0.999999,1e-06,-0.04,-1,3.51,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,3.52,0.5
value,64,0.003791,31,0.999999,1e-06,-0.04,-1,3.53,0.5
value,64,0.003807,31,0.999999,1e-06,-0.04,-1,3.54,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,3.55,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,3.56,0.5
value,64,0.003839,31,0.999999,1e-06,-0.04,-1,3.57,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,3.58,0.5
value,64,0.003839,31,0.999999,1e-06,-0.04,-1,3.59,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,3.6,0.5
value,64,0.003859,31,0.999999,1e-06,-0.04,-1,3.61,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,3.62,0.5
value,64,0.005542,31,0.999999,1e-06,-0.04,-1,3.63,0.5
value,64,0.004754,31,0.999999,1e-06,-0.04,-1,3.64,0.5
value,64,0.004705,31,0.999999,1e-06,-0.04,-1,3.65,0.5
value,64,0.004276,31,0.999999,1e-06,-0.04,-1,3.66,0.5
value,64,0.003839,31,0.999999,1e-06,-0.04,-1,3.67,0.5
value,64,0.003847,31,0.999999,1e-06,-0.04,-1,3.68,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,3.69,0.5
value,64,0.003869,31,0.999999,1e-06,-0.04,-1,3.7,0.5
value,64,0.00381,31,0.999999,1e-06,-0.04,-1,3.71,0.5
value,64,0.004596,31,0.999999,1e-06,-0.04,-1,3.72,0.5
value,64,0.005258,31,0.999999,1e-06,-0.04,-1,3.73,0.5
value,64,0.004607,31,0.999999,1e-06,-0.04,-1,3.74,0.5
value,64,0.004039,31,0.999999,1e-06,-0.04,-1,3.75,0.5
value,64,0.003848,31,0.999999,1e-06,-0.04,-1,3.76,0.5
value,64,0.003795,31,0.999999,1e-06,-0.04,-1,3.77,0.5
value,64,0.003859,31,0.999999,1e-06,-0.04,-1,3.78,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,3.79,0.5
value,64,0.003867,31,0.999999,1e-06,-0.04,-1,3.8,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,3.81,0.5
value,64,0.003862,31,0.999999,1e-06,-0.04,-1,3.82,0.5
value,64,0.0038,31,0.999999,1e-06,-0.04,-1,3.83,0.5
value,64,0.005496,31,0.999999,1e-06,-0.04,-1,3.84,0.5
value,64,0.004733,31,0.999999,1e-06,-0.04,-1,3.85,0.5
value,64,0.004351,31,0.999999,1e-06,-0.04,-1,3.86,0.5
value,64,0.003972,31,0.999999,1e-06,-0.04,-1,3.87,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,3.88,0.5
value,64,0.003864,31,0.999999,1e-06,-0.04,-1,3.89,0.5
value,64,0.003802,31,0.999999,1e-06,-0.04,-1,3.9,0.5
value,64,0.003859,31,0.999999,1e-06,-0.04,-1,3.91,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,3.92,0.5
value,64,0.003864,31,0.999999,1e-06,-0.04,-1,3.93,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,3.94,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,3.95,0.5
value,64,0.003809,31,0.999999,1e-06,-0.04,-1,3.96,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,3.97,0.5
value,64,0.003854,31,0.999999,1e-06,-0.04,-1,3.98,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,3.99,0.5
value,64,0.003856,31,0.999999,1e-06,-0.04,-1,4,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,4.01,0.5
value,64,0.003854,31,0.999999,1e-06,-0.04,-1,4.02,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,4.03,0.5
value,64,0.004399,31,0.999999,1e-06,-0.04,-1,4.04,0.5
value,64,0.005465,31,0.999999,1e-06,-0.04,-1,4.05,0.5
value,64,0.004629,31,0.999999,1e-06,-0.04,-1,4.06,0.5
value,64,0.004101,31,0.999999,1e-06,-0.04,-1,4.07,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,4.08,0.5
value,64,0.003835,31,0.999999,1e-06,-0.04,-1,4.09,0.5
value,64,0.003791,31,0.999999,1e-06,-0.04,-1,4.1,0.5
value,64,0.003867,31,0.999999,1e-06,-0.04,-1,4.11,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,4.12,0.5
value,64,0.005099,31,0.999999,1e-06,-0.04,-1,4.13,0.5
value,64,0.00497,31,0.999999,1e-06,-0.04,-1,4.14,0.5
value,64,0.004497,31,0.999999,1e-06,-0.04,-1,4.15,0.5
value,64,0.003973,31,0.999999,1e-06,-0.04,-1,4.16,0.5
value,64,0.003857,31,0.999999,1e-06,-0.04,-1,4.17,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,4.18,0.5
value,64,0.005581,31,0.999999,1e-06,-0.04,-1,4.19,0.5
value,64,0.004735,31,0.999999,1e-06,-0.04,-1,4.2,0.5
value,64,0.004299,31,0.999999,1e-06,-0.04,-1,4.21,0.5
value,64,0.003948,31,0.999999,1e-06,-0.04,-1,4.22,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,4.23,0.5
value,64,0.004837,31,0.999999,1e-06,-0.04,-1,4.24,0.5
value,64,0.005193,31,0.999999,1e-06,-0.04,-1,4.25,0.5
value,64,0.004589,31,0.999999,1e-06,-0.04,-1,4.26,0.5
value,64,0.004093,31,0.999999,1e-06,-0.04,-1,4.27,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,4.28,0.5
value,64,0.003795,31,0.999999,1e-06,-0.04,-1,4.29,0.5
value,64,0.003867,31,0.999999,1e-06,-0.04,-1,4.3,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,4.31,0.5
